Gm#,Home_Game,Date,Tm,Opp,R,RA
33,1,Saturday May 4,CIN,SFG,9,2
34,1,Sunday May 5,CIN,SFG,5,6
35,1,Monday May 6,CIN,SFG,12,4
36,0,Tuesday May 7,CIN,OAK,0,2
37,0,Wednesday May 8,CIN,OAK,4,5
38,0,Thursday May 9,CIN,OAK,3,0
39,0,Friday May 10,CIN,SFG,7,0
40,0,Saturday May 11,CIN,SFG,5,4
41,0,Sunday May 12,CIN,SFG,5,6
42,1,Tuesday May 14,CIN,CHC,1,3
43,1,Wednesday May 15,CIN,CHC,6,5
44,1,Thursday May 16,CIN,CHC,4,2
45,1,Friday May 17,CIN,LAD,0,6
46,1,Saturday May 18,CIN,LAD,4,0
47,1,Sunday May 19,CIN,LAD,3,8
48,0,Tuesday May 21,CIN,MIL,3,0
49,0,Wednesday May 22,CIN,MIL,9,11
50,0,Friday May 24,CIN,CHC,6,5
51,0,Saturday May 25,CIN,CHC,6,8
52,0,Sunday May 26,CIN,CHC,10,2
53,1,Monday May 27 (1),CIN,PIT,5,8
54,1,Monday May 27 (2),CIN,PIT,8,1
55,1,Tuesday May 28,CIN,PIT,11,6
56,1,Wednesday May 29,CIN,PIT,2,7
57,1,Friday May 31,CIN,WSN,9,3
58,1,Saturday Jun 1,CIN,WSN,2,5
59,1,Sunday Jun 2,CIN,WSN,1,4
60,0,Tuesday Jun 4,CIN,STL,4,1
61,0,Thursday Jun 6,CIN,STL,1,3
62,0,Friday Jun 7,CIN,PHI,2,4
63,0,Saturday Jun 8,CIN,PHI,1,4
64,0,Sunday Jun 9,CIN,PHI,4,3
65,0,Tuesday Jun 11,CIN,CLE,1,2
66,0,Wednesday Jun 12,CIN,CLE,7,2
67,1,Friday Jun 14,CIN,TEX,1,7
68,1,Saturday Jun 15,CIN,TEX,3,4
69,1,Sunday Jun 16,CIN,TEX,11,3
70,1,Monday Jun 17,CIN,HOU,3,2
71,1,Tuesday Jun 18,CIN,HOU,4,3
72,1,Wednesday Jun 19,CIN,HOU,3,2
73,0,Thursday Jun 20,CIN,MIL,7,1
74,0,Friday Jun 21,CIN,MIL,11,7
75,0,Saturday Jun 22,CIN,MIL,5,6
76,0,Sunday Jun 23,CIN,MIL,5,7
77,0,Tuesday Jun 25,CIN,LAA,1,5
78,0,Wednesday Jun 26,CIN,LAA,1,5
79,1,Friday Jun 28,CIN,CHC,6,3
80,1,Saturday Jun 29,CIN,CHC,0,6
81,1,Sunday Jun 30,CIN,CHC,8,6
82,1,Monday Jul 1,CIN,MIL,6,8
83,1,Tuesday Jul 2,CIN,MIL,5,4
84,1,Wednesday Jul 3,CIN,MIL,3,0
85,1,Thursday Jul 4,CIN,MIL,1,0
86,1,Saturday Jul 6,CIN,CLE,2,7
87,1,Sunday Jul 7,CIN,CLE,1,11
88,0,Friday Jul 12,CIN,COL,2,3
89,0,Saturday Jul 13,CIN,COL,17,9
90,0,Sunday Jul 14,CIN,COL,9,10
91,0,Monday Jul 15,CIN,CHC,6,3
92,0,Tuesday Jul 16,CIN,CHC,3,4
93,0,Wednesday Jul 17,CIN,CHC,2,5
94,1,Thursday Jul 18,CIN,STL,4,7
95,1,Friday Jul 19,CIN,STL,11,12
96,1,Saturday Jul 20,CIN,STL,3,2
97,1,Sunday Jul 21,CIN,STL,1,3
98,0,Monday Jul 22,CIN,MIL,6,5
99,0,Tuesday Jul 23,CIN,MIL,14,6
100,0,Wednesday Jul 24,CIN,MIL,4,5
101,1,Friday Jul 26,CIN,COL,2,12
102,1,Saturday Jul 27,CIN,COL,3,1
103,1,Sunday Jul 28,CIN,COL,3,2
104,1,Monday Jul 29,CIN,PIT,11,6
105,1,Tuesday Jul 30,CIN,PIT,4,11
106,1,Wednesday Jul 31,CIN,PIT,4,1
107,0,Thursday Aug 1,CIN,ATL,1,4
108,0,Friday Aug 2,CIN,ATL,5,2
109,0,Saturday Aug 3,CIN,ATL,4,5
110,0,Sunday Aug 4,CIN,ATL,6,4
111,1,Monday Aug 5,CIN,LAA,7,4
112,1,Tuesday Aug 6,CIN,LAA,8,4
113,1,Thursday Aug 8,CIN,CHC,5,12
114,1,Friday Aug 9,CIN,CHC,5,2
115,1,Saturday Aug 10,CIN,CHC,10,1
116,1,Sunday Aug 11,CIN,CHC,3,6
117,0,Monday Aug 12,CIN,WSN,6,7
118,0,Tuesday Aug 13,CIN,WSN,1,3
119,0,Wednesday Aug 14,CIN,WSN,7,17
120,1,Thursday Aug 15,CIN,STL,2,1
121,1,Friday Aug 16,CIN,STL,4,13
122,1,Saturday Aug 17,CIN,STL,6,1
123,1,Sunday Aug 18,CIN,STL,4,5
124,1,Monday Aug 19,CIN,SDP,2,3
125,1,Tuesday Aug 20,CIN,SDP,3,2
126,1,Wednesday Aug 21,CIN,SDP,4,2
127,0,Friday Aug 23,CIN,PIT,2,3
128,0,Saturday Aug 24,CIN,PIT,0,14
129,0,Sunday Aug 25,CIN,PIT,8,9
130,0,Monday Aug 26,CIN,MIA,6,3
131,0,Tuesday Aug 27,CIN,MIA,8,5
132,0,Wednesday Aug 28,CIN,MIA,5,0
133,0,Thursday Aug 29,CIN,MIA,3,4
134,0,Saturday Aug 31 (1),CIN,STL,6,10
135,0,Saturday Aug 31 (2),CIN,STL,2,3
136,0,Sunday Sep 1 (1),CIN,STL,3,4
137,0,Sunday Sep 1 (2),CIN,STL,5,3
138,1,Monday Sep 2,CIN,PHI,1,7
139,1,Tuesday Sep 3,CIN,PHI,2,6
140,1,Wednesday Sep 4,CIN,PHI,8,5
141,1,Thursday Sep 5,CIN,PHI,4,3
142,1,Friday Sep 6,CIN,ARI,5,7
143,1,Saturday Sep 7,CIN,ARI,0,2
144,1,Sunday Sep 8,CIN,ARI,4,3
145,0,Tuesday Sep 10,CIN,SEA,3,4
146,0,Wednesday Sep 11,CIN,SEA,3,5
147,0,Thursday Sep 12,CIN,SEA,11,5
148,0,Friday Sep 13,CIN,ARI,4,3
149,0,Saturday Sep 14,CIN,ARI,0,1
150,0,Sunday Sep 15,CIN,ARI,3,1
151,0,Monday Sep 16,CIN,CHC,2,8
152,0,Tuesday Sep 17,CIN,CHC,4,2
153,0,Wednesday Sep 18,CIN,CHC,3,2
154,1,Friday Sep 20,CIN,NYM,1,8
155,1,Saturday Sep 21,CIN,NYM,3,2
156,1,Sunday Sep 22,CIN,NYM,3,6
157,1,Tuesday Sep 24,CIN,MIL,2,4
158,1,Wednesday Sep 25,CIN,MIL,2,9
159,1,Thursday Sep 26,CIN,MIL,3,5
160,0,Friday Sep 27,CIN,PIT,5,6
161,0,Saturday Sep 28,CIN,PIT,4,2
162,0,Sunday Sep 29,CIN,PIT,3,1
1,0,Thursday Mar 28,COL,MIA,6,3
2,0,Friday Mar 29,COL,MIA,6,1
3,0,Saturday Mar 30,COL,MIA,3,7
4,0,Sunday Mar 31,COL,MIA,0,3
5,0,Monday Apr 1,COL,TBR,1,7
6,0,Tuesday Apr 2,COL,TBR,0,4
7,0,Wednesday Apr 3,COL,TBR,1,0
8,1,Friday Apr 5,COL,LAD,6,10
9,1,Saturday Apr 6,COL,LAD,2,7
10,1,Sunday Apr 7,COL,LAD,6,12
11,1,Monday Apr 8,COL,ATL,6,8
12,1,Tuesday Apr 9,COL,ATL,1,7
13,0,Thursday Apr 11,COL,SFG,0,1
14,0,Friday Apr 12,COL,SFG,2,3
15,0,Saturday Apr 13,COL,SFG,2,5
16,0,Sunday Apr 14,COL,SFG,4,0
17,0,Monday Apr 15,COL,SDP,5,2
18,0,Tuesday Apr 16,COL,SDP,8,2
19,1,Thursday Apr 18,COL,PHI,6,2
20,1,Friday Apr 19,COL,PHI,4,3
21,1,Saturday Apr 20,COL,PHI,5,8
22,1,Sunday Apr 21,COL,PHI,4,1
23,1,Monday Apr 22,COL,WSN,7,5
24,1,Tuesday Apr 23,COL,WSN,3,6
25,1,Wednesday Apr 24,COL,WSN,9,5
26,0,Friday Apr 26,COL,ATL,8,4
27,0,Saturday Apr 27,COL,ATL,9,5
28,0,Sunday Apr 28,COL,ATL,7,8
29,0,Monday Apr 29,COL,MIL,1,5
30,0,Tuesday Apr 30,COL,MIL,3,4
31,0,Wednesday May 1,COL,MIL,11,4
32,0,Thursday May 2,COL,MIL,11,6
33,1,Friday May 3,COL,ARI,9,10
34,1,Saturday May 4,COL,ARI,2,9
35,1,Sunday May 5,COL,ARI,8,7
36,1,Tuesday May 7,COL,SFG,4,14
37,1,Thursday May 9,COL,SFG,12,11
38,1,Friday May 10,COL,SDP,12,2
39,1,Saturday May 11,COL,SDP,3,4
40,1,Sunday May 12,COL,SDP,10,7
41,0,Tuesday May 14,COL,BOS,5,4
42,0,Wednesday May 15,COL,BOS,5,6
43,0,Friday May 17,COL,PHI,4,5
44,0,Saturday May 18,COL,PHI,1,2
45,0,Sunday May 19,COL,PHI,5,7
46,0,Tuesday May 21,COL,PIT,5,0
47,0,Wednesday May 22,COL,PIT,9,3
48,0,Thursday May 23,COL,PIT,6,14
49,1,Friday May 24,COL,BAL,8,6
50,1,Saturday May 25,COL,BAL,6,9
51,1,Sunday May 26,COL,BAL,8,7
52,1,Monday May 27,COL,ARI,4,3
53,1,Tuesday May 28,COL,ARI,6,2
54,1,Wednesday May 29,COL,ARI,5,4
55,1,Thursday May 30,COL,ARI,11,10
56,1,Friday May 31,COL,TOR,13,6
57,1,Saturday Jun 1,COL,TOR,4,2
58,1,Sunday Jun 2,COL,TOR,5,1
59,0,Tuesday Jun 4,COL,CHC,3,6
60,0,Wednesday Jun 5,COL,CHC,8,9
61,0,Thursday Jun 6,COL,CHC,3,1
62,0,Friday Jun 7,COL,NYM,5,1
63,0,Saturday Jun 8,COL,NYM,3,5
64,0,Sunday Jun 9,COL,NYM,1,6
65,1,Monday Jun 10,COL,CHC,6,5
66,1,Tuesday Jun 11,COL,CHC,10,3
67,1,Wednesday Jun 12,COL,CHC,1,10
68,1,Thursday Jun 13,COL,SDP,9,6
69,1,Friday Jun 14,COL,SDP,12,16
70,1,Saturday Jun 15,COL,SDP,14,8
71,1,Sunday Jun 16,COL,SDP,13,14
72,0,Tuesday Jun 18,COL,ARI,8,1
73,0,Wednesday Jun 19,COL,ARI,6,4
74,0,Thursday Jun 20,COL,ARI,6,4
75,0,Friday Jun 21,COL,LAD,2,4
76,0,Saturday Jun 22,COL,LAD,4,5
77,0,Sunday Jun 23,COL,LAD,3,6
78,0,Monday Jun 24,COL,SFG,2,0
79,0,Tuesday Jun 25,COL,SFG,2,4
80,0,Wednesday Jun 26,COL,SFG,6,3
81,1,Thursday Jun 27,COL,LAD,8,12
82,1,Friday Jun 28,COL,LAD,13,9
83,1,Saturday Jun 29,COL,LAD,5,3
84,1,Sunday Jun 30,COL,LAD,5,10
85,1,Tuesday Jul 2,COL,HOU,8,9
86,1,Wednesday Jul 3,COL,HOU,2,4
87,0,Friday Jul 5,COL,ARI,0,8
88,0,Saturday Jul 6,COL,ARI,2,4
89,0,Sunday Jul 7,COL,ARI,3,5
90,1,Friday Jul 12,COL,CIN,3,2
91,1,Saturday Jul 13,COL,CIN,9,17
92,1,Sunday Jul 14,COL,CIN,10,9
93,1,Monday Jul 15 (1),COL,SFG,2,19
94,1,Monday Jul 15 (2),COL,SFG,1,2
95,1,Tuesday Jul 16,COL,SFG,4,8
96,1,Wednesday Jul 17,COL,SFG,8,11
97,0,Friday Jul 19,COL,NYY,2,8
98,0,Saturday Jul 20,COL,NYY,5,11
99,0,Sunday Jul 21,COL,NYY,8,4
100,0,Tuesday Jul 23,COL,WSN,1,11
101,0,Wednesday Jul 24 (1),COL,WSN,2,3
102,0,Wednesday Jul 24 (2),COL,WSN,0,2
103,0,Thursday Jul 25,COL,WSN,8,7
104,0,Friday Jul 26,COL,CIN,12,2
105,0,Saturday Jul 27,COL,CIN,1,3
106,0,Sunday Jul 28,COL,CIN,2,3
107,1,Monday Jul 29,COL,LAD,9,1
108,1,Tuesday Jul 30,COL,LAD,4,9
109,1,Wednesday Jul 31,COL,LAD,1,5
110,1,Friday Aug 2,COL,SFG,5,4
111,1,Saturday Aug 3,COL,SFG,5,6
112,1,Sunday Aug 4,COL,SFG,6,2
113,0,Tuesday Aug 6,COL,HOU,6,11
114,0,Wednesday Aug 7,COL,HOU,3,14
115,0,Thursday Aug 8,COL,SDP,3,9
116,0,Friday Aug 9,COL,SDP,1,7
117,0,Saturday Aug 10,COL,SDP,5,8
118,0,Sunday Aug 11,COL,SDP,8,3
119,1,Monday Aug 12,COL,ARI,6,8
120,1,Tuesday Aug 13,COL,ARI,3,9
121,1,Wednesday Aug 14,COL,ARI,7,6
122,1,Friday Aug 16,COL,MIA,3,0
123,1,Saturday Aug 17,COL,MIA,11,4
124,1,Sunday Aug 18,COL,MIA,7,6
125,0,Monday Aug 19,COL,ARI,3,5
126,0,Tuesday Aug 20,COL,ARI,7,8
127,0,Wednesday Aug 21,COL,ARI,7,2
128,0,Thursday Aug 22,COL,STL,5,6
129,0,Friday Aug 23,COL,STL,3,8
130,0,Saturday Aug 24,COL,STL,0,6
131,0,Sunday Aug 25,COL,STL,4,11
132,1,Monday Aug 26,COL,ATL,3,1
133,1,Tuesday Aug 27,COL,BOS,6,10
134,1,Wednesday Aug 28,COL,BOS,4,7
135,1,Thursday Aug 29,COL,PIT,8,11
136,1,Friday Aug 30,COL,PIT,4,9
137,1,Saturday Aug 31,COL,PIT,4,11
138,1,Sunday Sep 1,COL,PIT,2,6
139,0,Monday Sep 2,COL,LAD,9,16
140,0,Tuesday Sep 3,COL,LAD,3,5
141,0,Wednesday Sep 4,COL,LAD,3,7
142,0,Friday Sep 6,COL,SDP,3,2
143,0,Saturday Sep 7,COL,SDP,0,3
144,0,Sunday Sep 8,COL,SDP,1,2
145,1,Tuesday Sep 10,COL,STL,2,1
146,1,Wednesday Sep 11,COL,STL,2,1
147,1,Thursday Sep 12,COL,STL,3,10
148,1,Friday Sep 13,COL,SDP,10,8
149,1,Saturday Sep 14,COL,SDP,11,10
150,1,Sunday Sep 15,COL,SDP,10,5
151,1,Monday Sep 16,COL,NYM,9,4
152,1,Tuesday Sep 17,COL,NYM,1,6
153,1,Wednesday Sep 18,COL,NYM,4,7
154,0,Friday Sep 20,COL,LAD,5,12
155,0,Saturday Sep 21,COL,LAD,4,2
156,0,Sunday Sep 22,COL,LAD,4,7
157,0,Tuesday Sep 24,COL,SFG,8,5
158,0,Wednesday Sep 25,COL,SFG,1,2
159,0,Thursday Sep 26,COL,SFG,3,8
160,1,Friday Sep 27,COL,MIL,11,7
161,1,Saturday Sep 28,COL,MIL,3,2
162,1,Sunday Sep 29,COL,MIL,4,3
1,1,Thursday Mar 28,KCR,CHW,5,3
2,1,Saturday Mar 30,KCR,CHW,8,6
3,1,Sunday Mar 31,KCR,CHW,3,6
4,1,Tuesday Apr 2,KCR,MIN,4,5
5,1,Wednesday Apr 3,KCR,MIN,6,7
6,0,Thursday Apr 4,KCR,DET,4,5
7,0,Saturday Apr 6,KCR,DET,4,7
8,0,Sunday Apr 7,KCR,DET,1,3
9,1,Monday Apr 8,KCR,SEA,5,13
10,1,Tuesday Apr 9,KCR,SEA,3,6
11,1,Wednesday Apr 10,KCR,SEA,5,6
12,1,Thursday Apr 11,KCR,SEA,6,7
13,1,Friday Apr 12,KCR,CLE,8,1
14,1,Saturday Apr 13,KCR,CLE,3,0
15,1,Sunday Apr 14,KCR,CLE,9,8
16,0,Monday Apr 15,KCR,CHW,4,5
17,0,Tuesday Apr 16,KCR,CHW,1,5
18,0,Wednesday Apr 17,KCR,CHW,4,3
19,0,Thursday Apr 18,KCR,NYY,6,1
20,0,Friday Apr 19,KCR,NYY,2,6
21,0,Saturday Apr 20,KCR,NYY,2,9
22,0,Sunday Apr 21,KCR,NYY,6,7
23,0,Monday Apr 22,KCR,TBR,3,6
24,0,Tuesday Apr 23,KCR,TBR,2,5
25,0,Wednesday Apr 24,KCR,TBR,10,2
26,1,Friday Apr 26,KCR,LAA,1,5
27,1,Saturday Apr 27,KCR,LAA,9,4
28,1,Sunday Apr 28,KCR,LAA,3,7
29,1,Monday Apr 29,KCR,TBR,5,8
30,1,Wednesday May 1 (1),KCR,TBR,3,2
31,1,Wednesday May 1 (2),KCR,TBR,8,2
32,1,Thursday May 2,KCR,TBR,1,3
33,0,Friday May 3,KCR,DET,3,4
34,0,Saturday May 4,KCR,DET,15,3
35,0,Sunday May 5,KCR,DET,2,5
36,0,Monday May 6,KCR,HOU,4,6
37,0,Tuesday May 7,KCR,HOU,12,2
38,0,Wednesday May 8,KCR,HOU,0,9
39,1,Friday May 10,KCR,PHI,5,1
40,1,Saturday May 11,KCR,PHI,0,7
41,1,Sunday May 12,KCR,PHI,1,6
42,1,Tuesday May 14,KCR,TEX,11,5
43,1,Wednesday May 15,KCR,TEX,1,6
44,1,Thursday May 16,KCR,TEX,1,16
45,0,Friday May 17,KCR,LAA,2,5
46,0,Saturday May 18,KCR,LAA,3,6
47,0,Sunday May 19,KCR,LAA,5,1
48,0,Wednesday May 22 (1),KCR,STL,8,2
49,0,Wednesday May 22 (2),KCR,STL,3,10
50,1,Saturday May 25 (1),KCR,NYY,3,7
51,1,Saturday May 25 (2),KCR,NYY,5,6
52,1,Sunday May 26,KCR,NYY,8,7
53,0,Monday May 27,KCR,CHW,1,2
54,0,Tuesday May 28,KCR,CHW,3,4
55,0,Wednesday May 29,KCR,CHW,7,8
56,0,Thursday May 30,KCR,TEX,4,2
57,0,Friday May 31,KCR,TEX,2,6
58,0,Saturday Jun 1,KCR,TEX,2,6
59,0,Sunday Jun 2,KCR,TEX,1,5
60,1,Tuesday Jun 4,KCR,BOS,3,8
61,1,Wednesday Jun 5,KCR,BOS,0,8
62,1,Thursday Jun 6,KCR,BOS,5,7
63,1,Friday Jun 7,KCR,CHW,6,4
64,1,Saturday Jun 8,KCR,CHW,0,2
65,1,Sunday Jun 9,KCR,CHW,2,5
66,1,Tuesday Jun 11,KCR,DET,3,2
67,1,Wednesday Jun 12,KCR,DET,2,3
68,1,Thursday Jun 13,KCR,DET,7,3
69,0,Friday Jun 14,KCR,MIN,0,2
70,0,Saturday Jun 15,KCR,MIN,4,5
71,0,Sunday Jun 16,KCR,MIN,8,6
72,0,Monday Jun 17,KCR,SEA,6,4
73,0,Tuesday Jun 18,KCR,SEA,9,0
74,0,Wednesday Jun 19,KCR,SEA,2,8
75,1,Thursday Jun 20,KCR,MIN,4,1
76,1,Friday Jun 21,KCR,MIN,7,8
77,1,Saturday Jun 22,KCR,MIN,3,5
78,1,Sunday Jun 23,KCR,MIN,6,1
79,0,Monday Jun 24,KCR,CLE,2,3
80,0,Tuesday Jun 25,KCR,CLE,8,6
81,0,Wednesday Jun 26,KCR,CLE,3,5
82,0,Friday Jun 28,KCR,TOR,2,6
83,0,Saturday Jun 29,KCR,TOR,5,7
84,0,Sunday Jun 30,KCR,TOR,7,6
85,0,Monday Jul 1,KCR,TOR,4,11
86,1,Tuesday Jul 2,KCR,CLE,5,9
87,1,Wednesday Jul 3,KCR,CLE,0,4
88,1,Thursday Jul 4,KCR,CLE,4,8
89,0,Friday Jul 5,KCR,WSN,7,4
90,0,Saturday Jul 6,KCR,WSN,0,6
91,0,Sunday Jul 7,KCR,WSN,2,5
92,1,Friday Jul 12,KCR,DET,8,5
93,1,Saturday Jul 13,KCR,DET,4,1
94,1,Sunday Jul 14,KCR,DET,8,12
95,1,Monday Jul 15,KCR,CHW,5,2
96,1,Tuesday Jul 16,KCR,CHW,11,0
97,1,Wednesday Jul 17,KCR,CHW,7,5
98,1,Thursday Jul 18,KCR,CHW,6,5
99,0,Friday Jul 19,KCR,CLE,5,10
100,0,Saturday Jul 20,KCR,CLE,1,0
101,0,Sunday Jul 21,KCR,CLE,4,5
102,0,Tuesday Jul 23,KCR,ATL,5,4
103,0,Wednesday Jul 24,KCR,ATL,2,0
104,1,Thursday Jul 25,KCR,CLE,4,5
105,1,Friday Jul 26,KCR,CLE,3,8
106,1,Saturday Jul 27,KCR,CLE,1,9
107,1,Sunday Jul 28,KCR,CLE,9,6
108,1,Monday Jul 29,KCR,TOR,3,7
109,1,Tuesday Jul 30,KCR,TOR,2,9
110,1,Wednesday Jul 31,KCR,TOR,1,4
111,0,Friday Aug 2,KCR,MIN,9,11
112,0,Saturday Aug 3,KCR,MIN,3,11
113,0,Sunday Aug 4,KCR,MIN,0,3
114,0,Monday Aug 5,KCR,BOS,5,7
115,0,Tuesday Aug 6,KCR,BOS,6,2
116,0,Wednesday Aug 7,KCR,BOS,4,5
117,0,Thursday Aug 8,KCR,DET,8,10
118,0,Friday Aug 9,KCR,DET,2,5
119,0,Saturday Aug 10,KCR,DET,7,0
120,0,Sunday Aug 11,KCR,DET,10,2
121,1,Tuesday Aug 13,KCR,STL,0,2
122,1,Wednesday Aug 14,KCR,STL,0,6
123,1,Friday Aug 16,KCR,NYM,4,1
124,1,Saturday Aug 17,KCR,NYM,1,4
125,1,Sunday Aug 18,KCR,NYM,5,11
126,0,Monday Aug 19,KCR,BAL,5,4
127,0,Tuesday Aug 20,KCR,BAL,1,4
128,0,Wednesday Aug 21,KCR,BAL,1,8
129,0,Friday Aug 23,KCR,CLE,1,4
130,0,Saturday Aug 24,KCR,CLE,2,4
131,0,Sunday Aug 25,KCR,CLE,9,8
132,1,Monday Aug 26,KCR,OAK,4,19
133,1,Tuesday Aug 27,KCR,OAK,1,2
134,1,Wednesday Aug 28,KCR,OAK,6,4
135,1,Thursday Aug 29,KCR,OAK,8,9
136,1,Friday Aug 30,KCR,BAL,2,14
137,1,Saturday Aug 31,KCR,BAL,7,5
138,1,Sunday Sep 1,KCR,BAL,6,4
139,1,Tuesday Sep 3,KCR,DET,6,5
140,1,Wednesday Sep 4,KCR,DET,5,4
141,1,Thursday Sep 5,KCR,DET,4,6
142,0,Friday Sep 6,KCR,MIA,3,0
143,0,Saturday Sep 7,KCR,MIA,7,2
144,0,Sunday Sep 8,KCR,MIA,0,9
145,0,Tuesday Sep 10,KCR,CHW,3,7
146,0,Wednesday Sep 11,KCR,CHW,8,6
147,0,Thursday Sep 12,KCR,CHW,6,3
148,1,Friday Sep 13,KCR,HOU,1,4
149,1,Saturday Sep 14,KCR,HOU,1,6
150,1,Sunday Sep 15,KCR,HOU,3,12
151,0,Monday Sep 16,KCR,OAK,6,5
152,0,Tuesday Sep 17,KCR,OAK,1,2
153,0,Wednesday Sep 18,KCR,OAK,0,1
154,0,Thursday Sep 19,KCR,MIN,5,8
155,0,Friday Sep 20,KCR,MIN,3,4
156,0,Saturday Sep 21,KCR,MIN,12,5
157,0,Sunday Sep 22,KCR,MIN,8,12
158,1,Tuesday Sep 24,KCR,ATL,9,6
159,1,Wednesday Sep 25,KCR,ATL,2,10
160,1,Friday Sep 27,KCR,MIN,2,6
161,1,Saturday Sep 28,KCR,MIN,3,4
162,1,Sunday Sep 29,KCR,MIN,5,4
1,0,Thursday Mar 28,DET,TOR,2,0
2,0,Friday Mar 29,DET,TOR,0,6
3,0,Saturday Mar 30,DET,TOR,0,3
4,0,Sunday Mar 31,DET,TOR,4,3
5,0,Monday Apr 1,DET,NYY,1,3
6,0,Tuesday Apr 2,DET,NYY,3,1
7,0,Wednesday Apr 3,DET,NYY,2,1
8,1,Thursday Apr 4,DET,KCR,5,4
9,1,Saturday Apr 6,DET,KCR,7,4
10,1,Sunday Apr 7,DET,KCR,3,1
11,1,Tuesday Apr 9,DET,CLE,2,8
12,1,Wednesday Apr 10,DET,CLE,4,1
13,1,Thursday Apr 11,DET,CLE,0,4
14,0,Saturday Apr 13,DET,MIN,3,4
15,0,Sunday Apr 14,DET,MIN,4,6
16,1,Tuesday Apr 16,DET,PIT,3,5
17,1,Wednesday Apr 17,DET,PIT,2,3
18,1,Thursday Apr 18,DET,CHW,9,7
19,1,Friday Apr 19,DET,CHW,3,7
20,1,Sunday Apr 21,DET,CHW,4,3
21,0,Tuesday Apr 23 (1),DET,BOS,7,4
22,0,Tuesday Apr 23 (2),DET,BOS,4,2
23,0,Wednesday Apr 24,DET,BOS,4,11
24,0,Thursday Apr 25,DET,BOS,3,7
25,0,Friday Apr 26,DET,CHW,11,12
26,0,Sunday Apr 28,DET,CHW,1,4
27,0,Tuesday Apr 30,DET,PHI,3,1
28,0,Wednesday May 1,DET,PHI,3,7
29,1,Friday May 3,DET,KCR,4,3
30,1,Saturday May 4,DET,KCR,3,15
31,1,Sunday May 5,DET,KCR,5,2
32,1,Tuesday May 7,DET,LAA,2,5
33,1,Wednesday May 8,DET,LAA,10,3
34,1,Thursday May 9,DET,LAA,0,13
35,0,Friday May 10,DET,MIN,0,6
36,0,Saturday May 11 (1),DET,MIN,5,3
37,0,Saturday May 11 (2),DET,MIN,3,8
38,0,Sunday May 12,DET,MIN,5,3
39,1,Monday May 13,DET,HOU,1,8
40,1,Tuesday May 14,DET,HOU,4,11
41,1,Wednesday May 15,DET,HOU,1,5
42,1,Thursday May 16,DET,OAK,3,17
43,1,Friday May 17,DET,OAK,2,7
44,1,Saturday May 18,DET,OAK,1,4
45,1,Sunday May 19,DET,OAK,3,7
46,1,Tuesday May 21,DET,MIA,4,5
47,1,Wednesday May 22,DET,MIA,3,6
48,1,Thursday May 23,DET,MIA,2,5
49,0,Friday May 24,DET,NYM,9,8
50,0,Saturday May 25,DET,NYM,4,5
51,0,Sunday May 26,DET,NYM,3,4
52,0,Monday May 27,DET,BAL,3,5
53,0,Tuesday May 28,DET,BAL,3,0
54,0,Wednesday May 29,DET,BAL,4,2
55,0,Friday May 31,DET,ATL,8,2
56,0,Saturday Jun 1,DET,ATL,5,10
57,0,Sunday Jun 2,DET,ATL,4,7
58,1,Tuesday Jun 4,DET,TBR,9,6
59,1,Wednesday Jun 5,DET,TBR,0,4
60,1,Thursday Jun 6,DET,TBR,1,6
61,1,Friday Jun 7,DET,MIN,3,6
62,1,Saturday Jun 8,DET,MIN,9,3
63,1,Sunday Jun 9,DET,MIN,2,12
64,0,Tuesday Jun 11,DET,KCR,2,3
65,0,Wednesday Jun 12,DET,KCR,3,2
66,0,Thursday Jun 13,DET,KCR,3,7
67,1,Friday Jun 14,DET,CLE,4,13
68,1,Saturday Jun 15,DET,CLE,2,4
69,1,Sunday Jun 16,DET,CLE,0,8
70,0,Tuesday Jun 18,DET,PIT,5,4
71,0,Wednesday Jun 19,DET,PIT,7,8
72,0,Friday Jun 21,DET,CLE,6,7
73,0,Saturday Jun 22,DET,CLE,0,2
74,0,Sunday Jun 23,DET,CLE,3,8
75,1,Tuesday Jun 25,DET,TEX,3,5
76,1,Wednesday Jun 26,DET,TEX,1,4
77,1,Thursday Jun 27,DET,TEX,1,3
78,1,Friday Jun 28,DET,WSN,1,3
79,1,Saturday Jun 29,DET,WSN,7,5
80,1,Sunday Jun 30,DET,WSN,1,2
81,0,Wednesday Jul 3 (1),DET,CHW,5,7
82,0,Wednesday Jul 3 (2),DET,CHW,6,9
83,0,Thursday Jul 4,DET,CHW,11,5
84,1,Friday Jul 5,DET,BOS,6,9
85,1,Saturday Jul 6,DET,BOS,6,10
86,1,Sunday Jul 7,DET,BOS,3,6
87,0,Friday Jul 12,DET,KCR,5,8
88,0,Saturday Jul 13,DET,KCR,1,4
89,0,Sunday Jul 14,DET,KCR,12,8
90,0,Monday Jul 15,DET,CLE,6,8
91,0,Tuesday Jul 16,DET,CLE,0,8
92,0,Wednesday Jul 17,DET,CLE,2,7
93,0,Thursday Jul 18,DET,CLE,3,6
94,1,Friday Jul 19,DET,TOR,1,12
95,1,Saturday Jul 20,DET,TOR,5,7
96,1,Sunday Jul 21,DET,TOR,4,3
97,1,Tuesday Jul 23,DET,PHI,2,3
98,1,Wednesday Jul 24,DET,PHI,0,4
99,0,Thursday Jul 25,DET,SEA,2,10
