Gm#,Tm,Home_Game,Opp,W/L,W-L,Streak,date,Team_Win_Percentage
62,DET,1,MIN,W,24-38,1,Saturday Jun 8,0.3870967741935484
63,DET,1,MIN,L,24-39,-1,Sunday Jun 9,0.38095238095238093
64,DET,0,KCR,L,24-40,-2,Tuesday Jun 11,0.375
65,DET,0,KCR,W,25-40,1,Wednesday Jun 12,0.38461538461538464
66,DET,0,KCR,L,25-41,-1,Thursday Jun 13,0.3787878787878788
67,DET,1,CLE,L,25-42,-2,Friday Jun 14,0.373134328358209
68,DET,1,CLE,L,25-43,-3,Saturday Jun 15,0.36764705882352944
69,DET,1,CLE,L,25-44,-4,Sunday Jun 16,0.36231884057971014
70,DET,0,PIT,W,26-44,1,Tuesday Jun 18,0.37142857142857144
71,DET,0,PIT,L,26-45,-1,Wednesday Jun 19,0.36619718309859156
72,DET,0,CLE,L,26-46,-2,Friday Jun 21,0.3611111111111111
73,DET,0,CLE,L,26-47,-3,Saturday Jun 22,0.3561643835616438
74,DET,0,CLE,L,26-48,-4,Sunday Jun 23,0.35135135135135137
75,DET,1,TEX,L,26-49,-5,Tuesday Jun 25,0.3466666666666667
76,DET,1,TEX,L,26-50,-6,Wednesday Jun 26,0.34210526315789475
77,DET,1,TEX,L,26-51,-7,Thursday Jun 27,0.33766233766233766
78,DET,1,WSN,L,26-52,-8,Friday Jun 28,0.3333333333333333
79,DET,1,WSN,W,27-52,1,Saturday Jun 29,0.34177215189873417
80,DET,1,WSN,L,27-53,-1,Sunday Jun 30,0.3375
81,DET,0,CHW,L,27-54,-2,Wednesday Jul 3 (1),0.3333333333333333
82,DET,0,CHW,L,27-55,-3,Wednesday Jul 3 (2),0.32926829268292684
83,DET,0,CHW,W,28-55,1,Thursday Jul 4,0.3373493975903614
84,DET,1,BOS,L,28-56,-1,Friday Jul 5,0.3333333333333333
85,DET,1,BOS,L,28-57,-2,Saturday Jul 6,0.32941176470588235
86,DET,1,BOS,L,28-58,-3,Sunday Jul 7,0.32558139534883723
87,DET,0,KCR,L,28-59,-4,Friday Jul 12,0.3218390804597701
88,DET,0,KCR,L,28-60,-5,Saturday Jul 13,0.3181818181818182
89,DET,0,KCR,W,29-60,1,Sunday Jul 14,0.3258426966292135
90,DET,0,CLE,L,29-61,-1,Monday Jul 15,0.32222222222222224
91,DET,0,CLE,L,29-62,-2,Tuesday Jul 16,0.31868131868131866
92,DET,0,CLE,L,29-63,-3,Wednesday Jul 17,0.31521739130434784
93,DET,0,CLE,L,29-64,-4,Thursday Jul 18,0.3118279569892473
94,DET,1,TOR,L,29-65,-5,Friday Jul 19,0.30851063829787234
95,DET,1,TOR,L,29-66,-6,Saturday Jul 20,0.30526315789473685
96,DET,1,TOR,W,30-66,1,Sunday Jul 21,0.3125
97,DET,1,PHI,L,30-67,-1,Tuesday Jul 23,0.30927835051546393
98,DET,1,PHI,L,30-68,-2,Wednesday Jul 24,0.30612244897959184
99,DET,0,SEA,L,30-69,-3,Thursday Jul 25,0.30303030303030304
100,DET,0,SEA,L,30-70,-4,Friday Jul 26,0.3
101,DET,0,SEA,L,30-71,-5,Saturday Jul 27,0.297029702970297
102,DET,0,SEA,L,30-72,-6,Sunday Jul 28,0.29411764705882354
103,DET,0,LAA,W,31-72,1,Monday Jul 29,0.30097087378640774
104,DET,0,LAA,L,31-73,-1,Tuesday Jul 30,0.2980769230769231
105,DET,0,LAA,W,32-73,1,Wednesday Jul 31,0.3047619047619048
106,DET,0,TEX,L,32-74,-1,Friday Aug 2,0.3018867924528302
107,DET,0,TEX,L,32-75,-2,Saturday Aug 3,0.29906542056074764
108,DET,0,TEX,L,32-76,-3,Sunday Aug 4,0.2962962962962963
109,DET,1,CHW,L,32-77,-4,Monday Aug 5,0.29357798165137616
110,DET,1,CHW,L,32-78,-5,Tuesday Aug 6 (1),0.2909090909090909
111,DET,1,CHW,W,33-78,1,Tuesday Aug 6 (2),0.2972972972972973
112,DET,1,CHW,L,33-79,-1,Wednesday Aug 7,0.29464285714285715
113,DET,1,KCR,W,34-79,1,Thursday Aug 8,0.3008849557522124
114,DET,1,KCR,W,35-79,2,Friday Aug 9,0.30701754385964913
115,DET,1,KCR,L,35-80,-1,Saturday Aug 10,0.30434782608695654
